maximum_nights,extra_people,guests_included,beds,availability_365,accommodates,bedrooms,host_listings_count,host_for,number_of_reviews_ltm,minimum_nights,bathrooms,secure,cleaning_fee,room_type_private_room,host_acceptance_rate,elevator,white_goods,host_response_rate,security_deposit,government,review_scores_value,area_name_salamanca,area_name_san_blas,price
365,11.0,2,1.0,284,4,1.0,54.0,3067,6,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,81.0
365,11.0,2,1.0,295,2,1.0,54.0,3067,16,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,90.0
1124,35.0,4,3.0,178,6,2.0,1.0,2895,10,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,112.0
1125,10.0,2,2.0,279,4,1.0,1.0,2894,1,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,75.0
30,10.0,2,3.0,47,4,2.0,1.0,2894,0,3,1.0,0.0,1.0,0,1.0,1.0,1.0,3.0,0.0,1.0,10.0,0,0,85.0
90,30.0,2,2.0,178,3,1.0,0.0,2892,6,2,2.0,0.0,1.0,0,3.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,95.0
60,20.0,2,2.0,233,3,1.0,2.0,2892,52,4,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,59.0
365,0.0,2,1.0,286,2,1.0,54.0,3067,16,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,85.0
365,15.0,2,2.0,135,4,1.0,10.0,2891,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,83.0
365,11.0,2,1.0,354,4,1.0,54.0,3067,13,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,85.0
1125,11.0,2,1.0,319,4,1.0,54.0,3067,2,4,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,82.0
365,11.0,2,1.0,325,2,1.0,54.0,3067,25,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,90.0
365,11.0,2,1.0,140,4,1.0,54.0,3067,7,9,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,83.0
20,0.0,1,0.0,115,2,3.0,0.0,2886,6,3,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,1.0,1.0,9.0,0,0,44.0
6,30.0,1,4.0,260,2,3.0,0.0,2885,0,3,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,1,70.0
1125,11.0,2,1.0,344,4,1.0,54.0,3067,1,5,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,0,0,88.0
7,40.0,1,2.0,25,2,1.0,4.0,2884,12,1,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,1.0,10.0,0,1,60.0
1825,0.0,2,2.0,251,4,1.0,4.0,2880,44,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,8.0,0,0,85.0
1125,30.0,5,5.0,0,7,4.0,2.0,2880,0,2,2.0,0.0,1.0,0,4.0,1.0,1.0,3.0,0.0,1.0,9.0,0,0,190.0
1125,20.0,2,1.0,296,2,1.0,1.0,2878,43,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,69.0
1125,10.0,2,2.0,0,4,1.0,1.0,2878,21,4,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
365,10.0,2,2.0,248,3,1.0,4.0,2876,36,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,60.0
1125,0.0,4,4.0,204,5,2.0,1.0,2874,34,4,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,97.0
1125,0.0,16,1.0,105,1,1.0,1.0,2872,17,3,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,45.0
15,20.0,2,4.0,39,4,2.0,1.0,2945,119,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,52.0
1124,28.0,2,2.0,227,4,2.0,4.0,2870,6,3,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,84.0
40,10.0,1,0.0,200,1,1.0,2.0,3699,0,4,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,17.0
1000,10.0,1,1.0,12,2,1.0,5.0,2866,3,10,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,1,16.0
1000,12.0,2,2.0,87,3,1.0,1.0,2866,30,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,65.0
1000,10.0,1,1.0,292,2,1.0,5.0,2866,5,10,1.5,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,1,24.0
18,7.0,1,2.0,289,3,1.0,1.0,3130,0,2,1.0,0.0,1.0,1,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0,0,40.0
1125,15.0,3,3.0,47,5,2.0,9.0,2863,0,2,1.0,0.0,1.0,0,3.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,85.0
365,0.0,1,1.0,269,1,1.0,4.0,2863,0,30,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,30.0
60,15.0,2,2.0,343,4,1.0,21.0,2863,28,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,69.0
90,25.0,2,2.0,170,5,2.0,2.0,2996,21,2,1.5,0.0,1.0,0,3.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
1125,10.0,1,1.0,301,2,1.0,1.0,2862,73,2,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,65.0
1125,0.0,1,1.0,0,1,1.0,1.0,2901,0,2,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,0.0,8.0,0,0,19.0
330,20.0,4,4.0,129,5,2.0,4.0,3134,70,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,39.0
1125,20.0,1,1.0,81,2,1.0,1.0,2857,77,2,1.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,34.0
365,10.0,2,1.0,125,2,1.0,2.0,2862,89,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,62.0
180,25.0,1,1.0,171,1,1.0,2.0,2857,63,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,1.0,1.0,9.0,0,0,24.0
1125,0.0,1,4.0,235,4,1.0,2.0,2855,0,120,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,40.0
1125,20.0,1,9.0,0,10,5.0,1.0,3310,0,3,2.0,0.0,1.0,0,1.0,1.0,1.0,4.0,1.0,0.0,6.0,0,0,70.0
1125,0.0,1,1.0,47,1,1.0,2.0,2855,8,1,1.5,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,22.0
60,10.0,2,1.0,137,4,1.0,2.0,2852,37,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,56.0
14,0.0,1,1.0,0,6,4.0,1.0,2852,0,5,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,300.0
365,0.0,1,1.0,47,1,1.0,2.0,3100,0,2,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,23.0
1125,0.0,1,3.0,231,5,2.0,1.0,2850,10,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,8.0,0,0,100.0
60,0.0,1,1.0,0,4,2.0,2.0,2850,0,1,1.0,0.0,1.0,0,3.0,1.0,1.0,4.0,0.0,0.0,7.0,0,0,40.0
6,0.0,1,1.0,354,1,1.0,1.0,2847,0,3,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,38.0
1125,20.0,2,2.0,308,3,0.0,3.0,2849,3,2,1.5,0.0,1.0,0,3.0,0.0,1.0,3.0,0.0,0.0,9.0,0,0,95.0
30,20.0,3,3.0,240,4,2.0,1.0,2851,19,5,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,90.0
1125,0.0,1,1.0,180,1,1.0,1.0,2848,0,1,1.0,0.0,0.0,1,1.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,50.0
90,10.0,2,1.0,12,4,1.0,1.0,2852,13,30,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,65.0
20,10.0,1,1.0,315,2,1.0,1.0,2847,54,2,1.5,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
330,0.0,1,4.0,47,5,3.0,3.0,2843,22,5,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,1,0,105.0
180,20.0,2,1.0,265,2,1.0,32.0,3249,4,5,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,1,0,100.0
10000,28.0,1,6.0,365,6,4.0,23.0,2982,0,4,2.0,1.0,1.0,1,3.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,30.0
1125,15.0,2,4.0,106,4,2.0,1.0,2840,14,2,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,57.0
1125,10.0,2,2.0,322,2,1.0,2.0,2839,0,180,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,10.0,0,0,50.0
1125,20.0,2,1.0,108,2,1.0,1.0,2838,3,2,1.0,1.0,1.0,1,1.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,20.0
60,17.0,1,1.0,294,1,2.0,3.0,2889,3,7,1.0,0.0,1.0,1,3.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,22.0
1125,0.0,1,1.0,0,2,1.0,1.0,2988,0,3,2.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,30.0
1125,15.0,3,6.0,158,8,2.0,1.0,2893,83,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,78.0
1825,15.0,2,3.0,280,5,2.0,5.0,2833,48,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,70.0
1125,0.0,1,0.0,90,2,0.0,1.0,2833,0,366,1.0,0.0,1.0,0,4.0,1.0,1.0,3.0,0.0,0.0,10.0,0,0,60.0
365,0.0,1,3.0,192,4,3.0,1.0,2832,74,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,67.0
1125,15.0,2,2.0,119,3,1.0,24.0,2831,73,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,30.0
1125,0.0,1,3.0,180,5,2.0,0.0,2863,0,30,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,85.0
30,20.0,6,3.0,0,6,2.0,1.0,2828,0,2,2.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,190.0
1125,0.0,2,1.0,42,2,1.0,1.0,2899,11,4,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,165.0
365,20.0,1,1.0,351,2,1.0,2.0,2827,8,7,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,35.0
1125,15.0,4,2.0,5,6,2.0,6.0,3573,56,1,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,105.0
1125,10.0,1,1.0,290,1,1.0,1.0,2824,2,2,2.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,24.0
65,0.0,1,1.0,194,3,1.0,1.0,2850,16,3,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,10.0,0,0,85.0
365,30.0,1,1.0,0,1,1.0,1.0,3017,0,30,1.0,0.0,1.0,1,1.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,30.0
20,0.0,2,1.0,76,2,1.0,0.0,2906,0,4,1.0,0.0,1.0,1,2.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,35.0
365,9.0,2,1.0,96,2,1.0,9.0,2823,69,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,37.0
1125,10.0,3,2.0,279,6,1.0,4.0,2910,64,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,75.0
180,15.0,2,2.0,200,4,1.0,1.0,2820,0,6,1.0,0.0,1.0,0,1.0,1.0,1.0,4.0,1.0,0.0,9.0,1,0,110.0
30,18.0,1,1.0,200,1,1.0,14.0,2820,11,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,1,0,19.0
1000,24.0,1,2.0,365,2,1.0,3.0,2820,14,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,23.0
15,0.0,1,1.0,47,1,1.0,3.0,2840,32,3,1.0,0.0,0.0,1,2.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,19.0
1125,13.0,1,1.0,0,2,1.0,1.0,2819,0,7,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,25.0
200,12.0,1,1.0,86,1,1.0,1.0,2861,16,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,24.0
7,15.0,2,3.0,0,2,1.0,1.0,2818,0,2,1.0,0.0,1.0,1,3.0,1.0,1.0,4.0,1.0,1.0,4.0,0,0,45.0
120,10.0,2,2.0,47,3,0.0,5.0,2817,63,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,70.0
9,8.0,2,2.0,0,4,1.0,1.0,2911,0,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,70.0
4,0.0,1,1.0,0,1,1.0,1.0,2814,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,1,0,23.0
1125,15.0,2,2.0,136,3,2.0,1.0,2813,5,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,60.0
120,10.0,2,2.0,58,3,0.0,5.0,2817,52,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
4,20.0,3,1.0,0,2,1.0,1.0,2841,0,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,60.0
1125,0.0,1,1.0,233,1,1.0,2.0,2855,0,120,2.5,1.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,50.0
1125,25.0,8,6.0,265,8,4.0,4.0,2807,15,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,250.0
1125,10.0,2,4.0,0,6,2.0,0.0,2806,0,3,2.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,75.0
20,15.0,2,1.0,51,2,1.0,3.0,2798,7,4,1.0,0.0,1.0,1,3.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
180,12.0,2,6.0,248,7,4.0,3.0,3356,12,3,4.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,207.0
26,20.0,1,2.0,0,2,1.0,2.0,2791,0,3,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,10.0
1125,16.0,1,3.0,330,3,1.0,14.0,2820,10,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,1,0,20.0
30,15.0,1,2.0,269,2,1.0,14.0,2820,3,4,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,8.0,1,0,20.0
1125,10.0,1,1.0,231,1,1.0,2.0,2797,1,7,1.0,0.0,0.0,1,1.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,25.0
365,10.0,1,1.0,222,2,1.0,1.0,2796,15,3,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,70.0
1125,0.0,1,1.0,106,2,1.0,1.0,2795,80,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,42.0
365,0.0,2,2.0,359,4,2.0,6.0,3143,6,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,125.0
1125,10.0,1,2.0,261,2,1.0,2.0,2797,0,1,1.0,0.0,0.0,1,1.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,30.0
365,20.0,2,2.0,243,2,1.0,1.0,3076,4,5,1.5,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,65.0
365,8.0,1,4.0,203,2,2.0,2.0,2787,0,14,1.0,0.0,0.0,1,2.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,29.0
6,15.0,1,2.0,0,2,1.0,1.0,2785,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,22.0
30,20.0,1,1.0,340,1,1.0,2.0,2781,9,4,1.0,0.0,1.0,1,3.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
180,10.0,2,2.0,344,3,1.0,4.0,2777,0,3,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0,0,80.0
90,15.0,2,3.0,287,4,2.0,2.0,2788,12,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,75.0
1125,10.0,1,2.0,261,4,1.0,2.0,2775,1,5,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0,0,70.0
1125,10.0,6,6.0,255,8,3.0,4.0,2880,50,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,149.0
1125,0.0,2,1.0,270,2,1.0,1.0,2773,1,3,1.0,0.0,1.0,1,1.0,0.0,1.0,2.0,1.0,0.0,9.0,0,0,45.0
1125,15.0,2,2.0,78,4,2.0,1.0,2773,3,2,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
365,0.0,6,4.0,279,6,4.0,69.0,2378,8,5,3.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,1,0,230.0
330,0.0,1,1.0,322,1,1.0,0.0,2772,0,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
1125,0.0,1,1.0,0,2,2.0,1.0,2771,0,1,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,20.0
50,50.0,1,2.0,165,3,1.0,2.0,2944,12,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,108.0
1125,15.0,8,12.0,276,12,4.0,6.0,2771,31,2,3.0,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,155.0
1125,30.0,2,8.0,350,10,2.0,13.0,2980,37,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
1125,0.0,1,1.0,0,1,1.0,1.0,2784,0,1,2.0,0.0,1.0,1,4.0,1.0,1.0,1.0,0.0,1.0,9.0,0,0,40.0
120,0.0,1,1.0,168,1,1.0,3.0,3233,2,3,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,23.0
8,9.0,1,1.0,230,2,1.0,3.0,3233,0,2,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,10.0,0,0,37.0
45,0.0,6,4.0,127,8,3.0,10.0,2766,37,3,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,98.0
1125,15.0,2,2.0,0,4,1.0,1.0,2765,28,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
45,0.0,1,3.0,120,5,3.0,10.0,2766,35,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,85.0
1125,5.0,2,4.0,195,6,3.0,1.0,2817,57,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,76.0
1125,0.0,1,2.0,358,3,1.0,2.0,2763,12,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,8.0,1,0,60.0
6,0.0,1,1.0,0,2,1.0,1.0,2763,36,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,35.0
90,15.0,2,3.0,319,6,2.0,1.0,2766,33,3,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,70.0
1124,10.0,2,4.0,354,5,2.0,7.0,2966,0,3,2.0,0.0,1.0,0,2.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,145.0
45,15.0,2,1.0,78,4,1.0,8.0,2759,15,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,50.0
380,0.0,1,1.0,322,1,1.0,0.0,2772,0,2,1.0,0.0,0.0,1,1.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,0.0,1,1.0,200,2,1.0,2.0,2839,0,270,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,8.0,1,0,50.0
1125,18.0,2,1.0,282,4,1.0,1.0,2754,85,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,69.0
90,25.0,1,2.0,0,2,1.0,3.0,2754,17,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,29.0
1125,15.0,1,2.0,112,3,1.0,2.0,2754,79,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,23.0
330,10.0,5,5.0,112,7,4.0,3.0,2843,14,5,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,125.0
330,0.0,4,4.0,228,5,2.0,3.0,2843,5,7,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,85.0
1120,8.0,3,4.0,312,6,1.0,1.0,2750,15,10,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,74.0
365,0.0,1,1.0,312,2,1.0,1.0,2749,27,3,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,100.0
25,10.0,2,2.0,242,4,2.0,1.0,2943,70,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,59.0
365,10.0,1,2.0,323,2,1.0,1.0,2746,7,7,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,50.0
30,10.0,2,3.0,263,6,2.0,1.0,2864,31,3,2.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,75.0
1125,10.0,2,2.0,268,4,1.0,21.0,2744,3,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,60.0
100,20.0,2,1.0,364,2,1.0,1.0,2743,7,2,1.0,1.0,1.0,0,3.0,0.0,1.0,4.0,1.0,0.0,8.0,0,0,130.0
360,0.0,1,2.0,326,4,2.0,12.0,3286,4,30,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,42.0
30,15.0,2,3.0,305,5,1.0,1.0,3017,8,4,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,100.0
1125,10.0,2,5.0,327,7,2.0,9.0,2739,16,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,140.0
1125,10.0,2,4.0,299,6,2.0,9.0,2739,12,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,140.0
1125,10.0,2,4.0,292,7,2.0,9.0,2739,8,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,150.0
100,0.0,1,1.0,267,4,2.0,2.0,2879,4,3,2.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,130.0
365,100.0,1,1.0,103,2,1.0,1.0,2746,2,60,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,50.0
45,20.0,1,1.0,265,1,1.0,1.0,2737,14,3,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,33.0
1825,0.0,1,1.0,267,1,1.0,1.0,2737,1,30,1.0,0.0,0.0,1,3.0,1.0,1.0,2.0,1.0,0.0,10.0,0,0,50.0
120,15.0,2,2.0,18,3,1.0,1.0,2742,30,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,48.0
1125,12.0,1,1.0,270,2,1.0,1.0,2903,22,2,1.0,0.0,0.0,1,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,25.0
4,0.0,1,2.0,201,2,1.0,2.0,2760,51,2,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,35.0
1125,10.0,4,9.0,289,13,4.0,9.0,2739,11,3,4.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,250.0
1107,15.0,2,1.0,325,4,1.0,3.0,2982,7,3,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,100.0
180,10.0,2,1.0,242,4,1.0,5.0,3002,42,1,1.0,0.0,1.0,0,3.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,85.0
365,22.0,1,0.0,138,1,1.0,4.0,2952,17,5,1.5,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,23.0
90,21.0,1,1.0,355,2,1.0,3.0,3607,3,5,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,75.0
30,0.0,1,6.0,97,9,4.0,1.0,2724,5,5,2.5,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,205.0
1125,18.0,2,1.0,83,4,1.0,2.0,2730,63,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,59.0
6,15.0,3,3.0,0,5,2.0,2.0,3510,2,3,1.0,0.0,1.0,0,2.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,110.0
1125,15.0,2,1.0,1,2,1.0,2.0,2776,0,2,1.0,0.0,1.0,0,1.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,50.0
365,0.0,1,1.0,358,1,1.0,1.0,2723,0,200,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,45.0
30,25.0,6,5.0,278,8,3.0,1.0,2723,46,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,135.0
